payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status
46004,7784,2022-10-20,6182.0,Net Banking,Success
46005,9899,2025-12-09,8867.0,Auto Debit,Success
46006,9990,2025-04-29,4799.0,Auto Debit,Success
46007,9818,2023-04-09,23344.0,Debit Card,Success
46008,2288,2022-08-08,12333.0,Debit Card,Success
46009,12161,2025-12-19,20466.0,Net Banking,Success
46010,12143,2024-03-10,18006.0,Net Banking,Success
46011,7843,2024-10-18,21269.0,Net Banking,Success
46012,26023,2024-08-25,8309.0,Debit Card,Success
46013,1246,2022-02-28,20174.0,UPI,Success
46014,8931,2024-11-15,2617.0,Auto Debit,Pending
46015,10177,2023-08-09,23964.0,Net Banking,Success
46016,14700,2022-12-07,4710.0,Auto Debit,Success
46017,26177,2025-11-19,3614.0,Auto Debit,Success
46018,28673,2026-03-11,24801.0,Debit Card,Success
46019,364,2022-11-10,16785.0,Credit Card,Failed
46020,3585,2024-10-09,6564.0,UPI,Success
46021,1749,2023-07-02,21474.0,Net Banking,Success
46022,6568,2025-10-30,1002.0,Auto Debit,Success
46023,5083,2024-11-15,21414.0,Debit Card,Success
46024,10257,2025-03-15,21974.0,Auto Debit,Success
46025,19902,2022-12-31,19173.0,Auto Debit,Success
46026,15622,2022-03-26,7958.0,Auto Debit,Success
46027,8497,2022-11-14,,,Success
46028,23164,2025-12-16,1743.0,Debit Card,Success
46029,10402,2025-05-30,19747.0,Credit Card,Success
46030,9617,2023-07-05,3449.0,Debit Card,Failed
46031,23069,2025-10-04,12275.0,UPI,Success
46032,22787,2024-04-08,10366.0,Auto Debit,Pending
46033,10990,2025-11-07,,,Success
46034,14311,2024-06-08,10613.0,Credit Card,Success
46035,850,2022-07-06,22446.0,UPI,Success
46036,1751,2026-04-25,8890.0,Auto Debit,Success
46037,85,2022-04-26,557.0,Debit Card,Success
46038,10887,2023-12-20,1346.0,Net Banking,Success
46039,21262,2023-01-12,21263.0,UPI,Success
46040,19383,2022-05-24,8348.0,UPI,Success
46041,14904,2023-01-10,14642.0,Debit Card,Success
46042,17157,2022-11-02,18727.0,UPI,Success
46043,23023,2023-07-13,13741.0,Auto Debit,Success
46044,22123,2025-10-23,15181.0,UPI,Success
46045,27860,2023-07-30,6291.0,Debit Card,Success
46046,4094,2024-03-27,10302.0,Credit Card,Success
46047,8518,2022-09-26,2595.0,Auto Debit,Success
46048,10067,2024-04-24,11305.0,Auto Debit,Success
46049,4867,2024-02-26,10515.0,Debit Card,Success
46050,16000,2024-12-29,18494.0,Net Banking,Success
46051,22868,2024-09-09,12654.0,Debit Card,Pending
46052,3417,2022-05-14,15384.0,Credit Card,Success
46053,22478,2023-04-29,8465.0,Net Banking,Success
46054,7146,2022-05-26,19706.0,Net Banking,Success
46055,18164,2022-09-06,11158.0,Auto Debit,Success
46056,2177,2023-08-28,14322.0,Auto Debit,Success
46057,5350,2022-09-03,11837.0,Credit Card,Success
46058,11081,2022-08-19,2602.0,Net Banking,Success
46059,23082,2022-06-27,7601.0,Net Banking,Success
46060,13983,2022-03-29,12736.0,Net Banking,Success
46061,5224,2024-11-26,5540.0,Credit Card,Success
46062,14398,2025-01-11,1613.0,Net Banking,Success
46063,26605,2024-09-08,10041.0,UPI,Pending
46064,2510,2023-01-20,23924.0,Net Banking,Success
46065,28920,2022-03-13,4725.0,Net Banking,Success
46066,15931,2024-09-17,6838.0,Debit Card,Success
46067,7236,2022-08-17,19447.0,Debit Card,Success
46068,18131,2022-03-03,2667.0,Debit Card,Success
46069,20329,2022-08-20,,,Success
46070,7907,2025-12-31,21378.0,Auto Debit,Success
46071,15129,2023-08-15,23017.0,Auto Debit,Success
46072,17371,2024-10-20,16045.0,Net Banking,Success
46073,16729,2024-09-14,5894.0,Net Banking,Success
46074,25636,2025-11-12,13422.0,Debit Card,Success
46075,24081,2025-06-16,9852.0,Debit Card,Success
46076,9450,2023-06-03,18488.0,Credit Card,Success
46077,14969,2022-08-31,20222.0,Credit Card,Pending
46078,24732,2025-12-05,6706.0,Auto Debit,Success
46079,25878,2025-12-09,23673.0,Credit Card,Success
46080,25069,2025-05-16,19481.0,Auto Debit,Success
46081,13957,2024-06-01,12338.0,Auto Debit,Pending
46082,29118,2022-06-08,8130.0,Auto Debit,Success
46083,187,2025-09-17,15908.0,Auto Debit,Success
46084,23980,2024-07-11,8818.0,Debit Card,Success
46085,14023,2023-02-07,19856.0,Net Banking,Success
46086,25860,2023-05-17,15830.0,Credit Card,Success
46087,7592,2025-01-28,6713.0,Net Banking,Success
46088,13165,2022-06-15,9852.0,Credit Card,Success
46089,26174,2024-05-13,6454.0,Net Banking,Success
46090,24631,2025-07-13,24427.0,Credit Card,Success
46091,3985,2025-03-03,7179.0,Debit Card,Success
46092,29641,2023-01-02,13386.0,Credit Card,Success
46093,25890,2026-03-08,6356.0,Auto Debit,Success
46094,11699,2022-07-11,4678.0,UPI,Success
46095,16044,2024-02-03,,,Success
46096,2175,2022-12-05,7444.0,Credit Card,Success
46097,18432,2024-10-05,4685.0,Credit Card,Success
46098,21364,2022-03-20,12681.0,Net Banking,Success
46099,5902,2022-03-09,21668.0,Auto Debit,Success
46100,25337,2023-07-13,,,Success
46101,12269,2024-11-19,14767.0,Auto Debit,Success
46102,28624,2026-03-06,21900.0,Net Banking,Success
46103,8828,2025-09-04,3300.0,Credit Card,Success
46104,5259,2025-07-03,160.0,Debit Card,Success
46105,13094,2023-12-29,4469.0,Auto Debit,Success
46106,15431,2024-10-29,14726.0,Net Banking,Success
46107,26976,2022-02-02,14366.0,Net Banking,Success
46108,26837,2025-03-14,6799.0,Auto Debit,Success
46109,10084,2023-03-27,5579.0,Credit Card,Success
46110,8640,2024-06-30,3337.0,Auto Debit,Success
46111,10152,2024-08-14,4729.0,Credit Card,Success
46112,1383,2022-01-10,3412.0,Credit Card,Success
46113,24711,2025-04-18,2634.0,Credit Card,Success
46114,7113,2024-02-25,8595.0,Auto Debit,Success
46115,25124,2024-03-15,21555.0,Auto Debit,Success
46116,11739,2022-02-11,21548.0,Auto Debit,Success
46117,23881,2023-01-30,22464.0,UPI,Success
46118,21644,2022-05-31,4925.0,UPI,Success
46119,17351,2023-06-06,24660.0,Credit Card,Success
46120,5672,2023-09-08,4758.0,Credit Card,Success
46121,6295,2024-08-14,14629.0,Debit Card,Success
46122,18440,2025-10-13,1334.0,Credit Card,Success
46123,28668,2024-10-26,16387.0,UPI,Success
46124,5030,2025-06-21,15433.0,Credit Card,Failed
46125,23338,2025-03-08,2742.0,Net Banking,Success
46126,22789,2024-09-25,24437.0,UPI,Success
46127,15750,2025-05-17,11590.0,Debit Card,Success
46128,9127,2022-02-09,16328.0,Credit Card,Success
46129,2562,2026-04-28,11105.0,Debit Card,Success
46130,10212,2022-09-12,4976.0,Credit Card,Success
46131,10770,2024-09-09,12022.0,Net Banking,Success
46132,4408,2024-07-30,773.0,Auto Debit,Success
46133,22803,2023-05-30,3972.0,UPI,Success
46134,5144,2022-08-05,9819.0,Debit Card,Success
46135,18970,2022-11-10,13619.0,Auto Debit,Success
46136,15963,2022-07-18,9830.0,Debit Card,Success
46137,3384,2025-12-07,15379.0,Credit Card,Success
46138,14829,2023-04-30,3902.0,Auto Debit,Success
46139,373,2025-03-24,3720.0,Auto Debit,Success
46140,13881,2022-03-29,2421.0,Net Banking,Failed
46141,26879,2024-03-09,17882.0,Auto Debit,Success
46142,20263,2023-10-08,18720.0,Credit Card,Pending
46143,19519,2025-08-02,15333.0,UPI,Success
46144,28136,2022-08-18,17031.0,Auto Debit,Success
46145,24257,2023-07-20,24278.0,UPI,Success
46146,1708,2025-01-27,1782.0,UPI,Success
46147,7815,2025-08-16,16482.0,Net Banking,Success
46148,5033,2024-07-22,20642.0,Debit Card,Success
46149,3178,2025-10-22,,,Success
46150,3234,2025-05-15,18042.0,Auto Debit,Success
46151,9237,2025-06-03,9880.0,Net Banking,Success
46152,12667,2024-11-16,21393.0,Net Banking,Success
46153,9197,2024-07-13,13674.0,Debit Card,Success
46154,5582,2023-07-02,22797.0,Credit Card,Success
46155,22801,2025-08-23,3802.0,Auto Debit,Success
46156,18894,2023-12-25,1127.0,Debit Card,Success
46157,25102,2022-03-22,10805.0,Auto Debit,Success
46158,2423,2022-01-27,20855.0,Net Banking,Pending
46159,28608,2024-06-20,5220.0,Debit Card,Success
46160,10906,2024-02-12,21844.0,Auto Debit,Success
46161,706,2024-07-19,22934.0,Auto Debit,Success
46162,14133,2024-12-05,13173.0,Debit Card,Success
46163,806,2025-04-21,15178.0,Auto Debit,Success
46164,19515,2022-05-28,17036.0,Debit Card,Success
46165,13607,2025-11-08,8916.0,Credit Card,Success
46166,23621,2022-01-16,13465.0,Net Banking,Success
46167,19413,2022-03-04,23097.0,Debit Card,Success
46168,20277,2023-01-16,7107.0,UPI,Success
46169,23774,2022-03-09,7554.0,UPI,Success
46170,14442,2022-02-14,2996.0,Credit Card,Success
46171,17068,2024-06-07,24659.0,Credit Card,Success
46172,29100,2022-09-22,6747.0,UPI,Pending
46173,26034,2023-03-10,863.0,UPI,Success
46174,2290,2024-04-05,16890.0,Auto Debit,Success
46175,23224,2023-03-10,23139.0,UPI,Success
46176,29026,2023-01-12,14261.0,Debit Card,Success
46177,541,2022-09-01,2300.0,Auto Debit,Success
46178,17791,2024-08-27,23824.0,UPI,Success
46179,1776,2023-08-23,13569.0,UPI,Success
46180,29120,2023-11-15,21238.0,Credit Card,Failed
46181,28028,2024-04-04,8375.0,Credit Card,Success
46182,27534,2024-08-19,2180.0,Debit Card,Success
46183,26338,2022-06-27,21267.0,Credit Card,Success
46184,318,2023-01-28,11453.0,Debit Card,Success
46185,13626,2024-08-05,23850.0,UPI,Success
46186,5940,2025-11-07,1290.0,Debit Card,Success
46187,3716,2024-10-20,4898.0,Auto Debit,Success
46188,18242,2022-12-17,,,Success
46189,19757,2025-12-18,20242.0,UPI,Success
46190,23098,2024-02-17,935.0,Net Banking,Success
46191,4102,2023-11-27,6557.0,Debit Card,Success
46192,11259,2025-09-08,7324.0,Credit Card,Success
46193,2498,2023-10-07,1721.0,Credit Card,Success
46194,29213,2024-04-30,9569.0,Debit Card,Success
46195,4508,2025-05-09,6688.0,Credit Card,Success
46196,7330,2024-02-21,2036.0,Debit Card,Success
46197,12361,2025-05-18,5063.0,UPI,Success
46198,27175,2022-04-05,9966.0,UPI,Success
46199,16356,2025-06-21,3497.0,Auto Debit,Success
46200,25449,2023-08-23,1993.0,Auto Debit,Success
46201,23603,2025-03-11,24073.0,Net Banking,Success
46202,12986,2025-11-22,,,Success
46203,9703,2022-04-15,2267.0,UPI,Success
46204,26876,2023-07-19,19473.0,Net Banking,Success
46205,4122,2024-07-22,9166.0,UPI,Success
46206,28145,2022-09-01,7528.0,UPI,Success
46207,24199,2024-03-24,12499.0,Debit Card,Success
46208,9125,2025-02-04,,,Success
46209,356,2022-05-04,22074.0,Credit Card,Success
46210,22577,2022-03-27,11865.0,Auto Debit,Success
46211,17077,2024-12-17,11987.0,Net Banking,Success
46212,17285,2024-01-04,5703.0,Credit Card,Success
46213,19149,2022-02-23,15898.0,Auto Debit,Failed
46214,25305,2025-04-03,14666.0,UPI,Success
46215,1103,2022-09-12,12557.0,Auto Debit,Success
46216,2183,2023-08-17,7686.0,Net Banking,Success
46217,6478,2023-09-22,4204.0,Net Banking,Success
46218,10070,2022-08-12,23336.0,Net Banking,Success
46219,3219,2024-05-03,13319.0,Debit Card,Success
46220,2244,2022-07-01,18000.0,Net Banking,Success
46221,11365,2025-06-22,18470.0,Debit Card,Success
46222,13969,2024-09-02,15243.0,Net Banking,Success
46223,1318,2024-12-31,3376.0,UPI,Success
46224,26254,2024-06-06,7068.0,Credit Card,Success
46225,2973,2023-03-27,11762.0,Net Banking,Success
46226,6704,2026-04-05,9654.0,Net Banking,Success
46227,14537,2024-11-26,20245.0,Debit Card,Success
46228,29716,2023-04-10,9335.0,Net Banking,Success
46229,23312,2025-09-27,13230.0,UPI,Success
46230,13800,2024-06-06,10650.0,UPI,Success
46231,27336,2025-10-05,23973.0,Net Banking,Success
46232,7942,2023-06-22,9537.0,Net Banking,Success
46233,4146,2026-01-07,1532.0,Net Banking,Success
46234,21144,2022-03-20,20918.0,UPI,Success
46235,5099,2025-11-27,21879.0,Net Banking,Success
46236,25817,2026-02-14,232.0,Net Banking,Success
46237,10334,2024-03-01,4629.0,Credit Card,Pending
46238,8965,2025-12-13,22625.0,UPI,Success
46239,23838,2023-05-23,618.0,Auto Debit,Failed
46240,18176,2025-04-21,8359.0,Net Banking,Success
46241,18369,2025-04-07,18001.0,UPI,Success
46242,10394,2025-11-11,5562.0,Credit Card,Success
46243,6906,2022-08-20,3395.0,Credit Card,Success
46244,28779,2026-01-26,12891.0,Auto Debit,Success
46245,24386,2022-01-16,569.0,Credit Card,Success
46246,6149,2023-05-26,7592.0,Auto Debit,Success
46247,12168,2022-12-12,3432.0,UPI,Success
46248,1236,2025-05-01,4138.0,Debit Card,Success
46249,2937,2026-04-03,16826.0,Debit Card,Success
46250,25077,2025-12-08,13762.0,UPI,Success
46251,12439,2025-12-19,2468.0,UPI,Success
46252,7115,2022-02-26,715.0,UPI,Success
46253,25311,2025-07-30,12881.0,Credit Card,Success
46254,19931,2025-10-05,21867.0,Debit Card,Success
46255,21467,2024-01-14,6645.0,Credit Card,Success
46256,15794,2023-02-25,22737.0,Credit Card,Success
46257,19738,2025-07-24,22547.0,Net Banking,Success
46258,2247,2024-05-04,10049.0,UPI,Pending
46259,1390,2022-08-23,10405.0,Credit Card,Success
46260,18768,2023-08-01,4927.0,Credit Card,Success
46261,6934,2023-01-27,10851.0,UPI,Success
46262,22402,2025-08-13,20745.0,Credit Card,Success
46263,18197,2025-01-07,5122.0,UPI,Success
46264,10838,2022-04-06,23694.0,Net Banking,Success
46265,23929,2022-01-09,23931.0,Credit Card,Success
46266,26467,2024-11-03,17187.0,Net Banking,Success
46267,28867,2024-04-01,14146.0,UPI,Success
46268,4634,2024-03-12,3221.0,Net Banking,Success
46269,3113,2025-09-29,21918.0,UPI,Failed
46270,22257,2025-07-08,10784.0,Debit Card,Success
46271,17405,2024-06-19,17783.0,Debit Card,Success
46272,21714,2025-08-05,10923.0,Debit Card,Success
46273,22791,2025-12-17,16860.0,UPI,Success
46274,7472,2023-01-03,4913.0,Credit Card,Success
46275,12659,2024-09-02,22360.0,Credit Card,Success
46276,29377,2022-09-15,14206.0,Net Banking,Success
46277,7525,2025-08-31,820.0,UPI,Success
46278,19379,2024-11-23,5855.0,Credit Card,Success
46279,15800,2025-10-13,10093.0,UPI,Success
46280,12274,2024-01-24,2431.0,UPI,Success
46281,11263,2023-11-03,8061.0,Credit Card,Success
46282,27498,2024-04-04,22888.0,Auto Debit,Success
46283,21105,2022-08-24,6895.0,Credit Card,Success
46284,13612,2026-03-08,17105.0,UPI,Success
46285,14734,2026-02-07,6029.0,Auto Debit,Success
46286,16768,2024-06-17,18124.0,Credit Card,Success
46287,16594,2025-01-16,5339.0,UPI,Success
46288,21163,2026-03-12,16120.0,Net Banking,Pending
46289,5789,2022-04-25,11558.0,Net Banking,Success
46290,16025,2026-01-04,3478.0,UPI,Success
46291,19838,2024-06-02,3825.0,Auto Debit,Success
46292,6517,2023-10-30,9984.0,Net Banking,Success
46293,20661,2024-05-10,15024.0,Auto Debit,Success
46294,5361,2023-03-17,20014.0,UPI,Success
46295,19378,2024-02-06,8628.0,Credit Card,Success
46296,5342,2025-04-18,23721.0,Net Banking,Success
46297,23341,2026-04-15,24849.0,Auto Debit,Success
46298,14849,2022-02-28,16852.0,UPI,Success
46299,9782,2022-02-16,18687.0,Auto Debit,Success
46300,5167,2025-02-17,22997.0,Auto Debit,Success
46301,13587,2024-12-22,8605.0,Net Banking,Success
46302,7547,2024-08-06,6008.0,Debit Card,Success
46303,17448,2023-02-21,5302.0,Net Banking,Success
46304,14384,2022-04-08,3989.0,Debit Card,Success
46305,20016,2026-04-06,1899.0,UPI,Success
46306,24734,2025-04-17,7945.0,Debit Card,Success
46307,604,2024-07-19,7754.0,Debit Card,Success
46308,18895,2025-12-20,12502.0,Credit Card,Success
46309,7708,2025-07-30,14407.0,UPI,Success
46310,19531,2025-12-06,8231.0,Debit Card,Success
46311,19024,2022-03-11,1646.0,Debit Card,Failed
46312,14889,2024-01-03,20319.0,Net Banking,Success
46313,20738,2024-05-03,19161.0,UPI,Success
46314,23397,2022-06-22,13017.0,Debit Card,Success
46315,5327,2024-09-11,1296.0,Credit Card,Success
46316,13959,2022-05-13,22491.0,Credit Card,Failed
46317,15750,2023-10-13,12014.0,Credit Card,Success
46318,25617,2025-08-18,20429.0,Auto Debit,Success
46319,29949,2025-12-28,2247.0,Credit Card,Success
46320,21109,2025-01-11,23009.0,Debit Card,Success
46321,27977,2025-03-06,23680.0,Net Banking,Success
46322,8652,2024-12-14,17933.0,Debit Card,Success
46323,10298,2022-02-08,11268.0,Auto Debit,Success
46324,12413,2022-11-15,24960.0,UPI,Success
46325,11318,2024-03-20,14785.0,Credit Card,Success
46326,10982,2025-03-22,20137.0,Debit Card,Success
46327,1450,2025-06-15,1233.0,Net Banking,Success
46328,5376,2022-08-02,2436.0,Net Banking,Success
46329,28366,2024-12-01,13796.0,Debit Card,Success
46330,26994,2022-03-16,23508.0,Debit Card,Success
46331,29532,2025-01-11,23014.0,Net Banking,Success
46332,16919,2022-02-15,6298.0,Net Banking,Success
46333,17286,2024-01-08,16526.0,Credit Card,Success
46334,3020,2024-04-28,2390.0,Credit Card,Success
46335,20329,2022-11-05,18289.0,Auto Debit,Success
46336,18373,2025-10-27,19523.0,Credit Card,Success
46337,21493,2025-11-05,23240.0,Credit Card,Success
46338,23900,2022-04-18,24529.0,UPI,Success
46339,9755,2026-02-15,15064.0,Auto Debit,Success
46340,15760,2023-08-30,10861.0,Auto Debit,Success
46341,6423,2025-08-16,7457.0,Debit Card,Success
46342,9431,2024-06-25,,,Success
46343,1667,2022-03-30,7492.0,Debit Card,Failed
46344,14791,2023-10-03,828.0,Net Banking,Success
46345,21597,2026-01-27,14941.0,Net Banking,Success
46346,15768,2024-12-05,19499.0,Credit Card,Success
46347,27462,2022-12-30,7840.0,UPI,Success
46348,26634,2023-12-11,,,Success
46349,12284,2024-03-22,10129.0,UPI,Success
46350,1156,2024-02-11,16166.0,Credit Card,Success
46351,10990,2025-11-18,14895.0,Debit Card,Success
46352,17509,2024-01-08,,,Success
46353,6676,2023-06-26,15037.0,Credit Card,Success
46354,7584,2025-09-13,19034.0,UPI,Success
46355,20945,2024-02-13,13412.0,Credit Card,Pending
46356,2719,2025-06-12,174.0,Net Banking,Success
46357,8666,2025-06-08,1021.0,Credit Card,Success
46358,27958,2026-03-27,1151.0,Debit Card,Success
46359,29074,2025-02-25,14490.0,Debit Card,Success
46360,21215,2022-03-27,4544.0,Credit Card,Failed
46361,5334,2023-08-07,15666.0,Net Banking,Success
46362,20242,2023-01-17,21324.0,Net Banking,Success
46363,14582,2022-08-12,7173.0,Auto Debit,Success
46364,18040,2023-08-02,13996.0,Debit Card,Success
46365,11269,2022-02-08,11983.0,Credit Card,Success
46366,16404,2022-02-14,13409.0,Debit Card,Success
46367,14069,2025-10-25,17331.0,Auto Debit,Success
46368,8294,2024-08-16,6400.0,Auto Debit,Pending
46369,25010,2023-06-24,13819.0,UPI,Success
46370,28474,2022-12-03,17693.0,Credit Card,Pending
46371,16480,2024-04-21,14918.0,Credit Card,Pending
46372,97,2024-02-11,642.0,Auto Debit,Success
46373,27670,2023-11-15,2578.0,Debit Card,Pending
46374,6826,2025-08-25,23681.0,Net Banking,Pending
46375,25922,2022-12-12,11985.0,Debit Card,Success
46376,13689,2023-12-30,15989.0,Credit Card,Success
46377,16831,2024-03-13,23870.0,Credit Card,Success
46378,5184,2025-01-17,14700.0,Net Banking,Success
46379,18951,2022-10-15,22100.0,UPI,Success
46380,22509,2024-01-06,19137.0,Debit Card,Success
46381,14654,2024-09-28,17897.0,UPI,Success
46382,10113,2023-10-30,4581.0,Net Banking,Success
46383,23953,2023-11-15,1737.0,Credit Card,Success
46384,26867,2025-02-25,18719.0,Credit Card,Success
46385,21599,2024-04-08,21197.0,Debit Card,Success
46386,736,2022-03-15,5790.0,UPI,Pending
46387,17316,2023-02-01,20472.0,UPI,Success
46388,16360,2022-01-09,10740.0,Auto Debit,Success
46389,29930,2023-01-09,17076.0,Credit Card,Success
46390,13957,2024-09-05,22999.0,Net Banking,Success
46391,26016,2025-11-08,12863.0,Net Banking,Success
46392,23736,2024-01-06,12252.0,UPI,Success
46393,29693,2023-03-01,7564.0,UPI,Success
46394,21317,2026-04-22,18766.0,Net Banking,Success
46395,16596,2025-12-19,1131.0,UPI,Success
46396,18125,2022-01-26,10058.0,Credit Card,Success
46397,2074,2023-09-13,2770.0,Auto Debit,Pending
46398,18775,2025-09-02,7153.0,UPI,Success
46399,24800,2025-07-24,4355.0,UPI,Success
46400,2438,2024-12-17,17529.0,Debit Card,Success
46401,22630,2022-02-27,12714.0,Net Banking,Success
46402,22988,2023-04-01,15991.0,Net Banking,Success
46403,6949,2024-02-01,20485.0,UPI,Success
46404,16535,2025-02-28,21174.0,Debit Card,Success
46405,10565,2023-12-14,24001.0,Debit Card,Success
46406,1661,2025-01-30,12832.0,UPI,Success
46407,19896,2025-12-21,5275.0,Credit Card,Success
46408,8161,2022-05-29,5272.0,Net Banking,Success
46409,13753,2024-07-31,10335.0,Auto Debit,Success
46410,6610,2025-11-07,1939.0,Net Banking,Success
46411,20456,2022-01-30,12948.0,Credit Card,Success
46412,16648,2023-07-23,117.0,Debit Card,Failed
46413,9930,2022-02-04,324.0,Debit Card,Success
46414,12746,2022-08-16,16837.0,Debit Card,Success
46415,7697,2022-05-24,12233.0,Debit Card,Success
46416,23460,2022-02-06,15699.0,Debit Card,Success
46417,24805,2024-07-02,1269.0,Debit Card,Success
46418,19609,2023-06-19,6123.0,Auto Debit,Success
46419,14461,2024-07-07,16282.0,Credit Card,Success
46420,5964,2023-06-28,2286.0,Credit Card,Success
46421,28186,2025-07-18,8299.0,Credit Card,Pending
