loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_status,loan_date
23693,2543,Home Loan,190307,17.34,24,Active,2022-08-08
23694,11971,Auto Loan,586805,15.28,120,Active,2021-08-18
23695,1321,Personal Loan,445443,15.73,240,Active,2022-04-14
23696,11059,Personal Loan,199387,12.49,24,Closed,2025-05-03
23697,6164,Home Loan,706859,14.25,240,Active,2025-07-21
23698,13977,Home Loan,31214,11.98,120,Closed,2024-09-25
23699,2727,Auto Loan,434309,13.69,36,Closed,2024-02-01
23700,11086,Personal Loan,336899,14.68,180,Default,2024-02-12
23701,18311,Education Loan,595943,12.3,24,Active,2024-11-14
23702,13605,Education Loan,45120,8.36,84,Default,2021-02-12
23703,13430,Education Loan,309644,17.4,36,Active,2024-04-20
23704,54,Business Loan,643959,17.71,12,Closed,2021-10-13
23705,14932,Education Loan,376944,10.83,24,Active,2022-04-08
23706,18990,Personal Loan,283306,10.45,36,Closed,2023-01-17
23707,11616,Home Loan,286712,10.92,120,Closed,2024-02-01
23708,14618,Personal Loan,789294,13.28,12,Closed,2023-01-29
23709,15206,Home Loan,542782,15.01,12,Active,2023-10-21
23710,19104,Home Loan,559901,11.35,180,Active,2025-01-11
23711,17162,Personal Loan,189489,13.41,24,Active,2024-10-17
23712,13180,Auto Loan,513659,12.31,36,Active,2024-05-14
23713,10,Personal Loan,315795,18.39,12,Active,2025-07-24
23714,6969,Education Loan,135383,8.1,240,Active,2022-11-22
23715,12564,Personal Loan,210064,18.27,60,Active,2024-04-18
23716,9624,Business Loan,238297,9.67,24,Active,2021-01-27
23717,6490,Home Loan,92349,6.29,36,Active,2023-03-01
23718,14267,Personal Loan,232959,8.71,180,Active,2021-02-23
23719,990,Home Loan,755176,6.54,240,Active,2022-05-29
23720,2710,Personal Loan,485207,12.62,36,Closed,2025-09-03
23721,2093,Home Loan,141408,6.4,120,Closed,2023-12-11
23722,17630,Auto Loan,745710,13.17,36,Active,2025-01-28
23723,9980,Home Loan,85226,6.91,180,Active,2025-01-02
23724,13785,Education Loan,376673,14.71,60,Active,2024-03-30
23725,14738,Home Loan,66481,10.42,240,Closed,2024-07-06
23726,8164,Personal Loan,112115,14.84,24,Closed,2021-02-01
23727,16521,Business Loan,249476,8.91,60,Active,2023-08-08
23728,18,Home Loan,368379,15.96,180,Active,2023-06-30
23729,13463,Business Loan,244608,18.38,36,Active,2023-02-24
23730,9356,Personal Loan,111018,8.84,84,Active,2024-07-28
23731,4171,Home Loan,592932,6.32,60,Active,2021-05-18
23732,769,Business Loan,55508,8.96,120,Active,2022-12-02
23733,5313,Personal Loan,80208,5.56,24,Active,2023-09-09
23734,19717,Personal Loan,29033,9.23,240,Active,2023-04-18
23735,9671,Auto Loan,552155,18.02,180,Active,2021-05-05
23736,11320,Personal Loan,172991,11.96,240,Closed,2023-02-13
23737,2258,Education Loan,134069,18.0,240,Active,2021-09-13
23738,6383,Personal Loan,21753,9.22,180,Default,2022-02-22
23739,9533,Personal Loan,183801,18.0,180,Active,2021-09-16
23740,9604,Auto Loan,113256,17.77,240,Closed,2022-12-20
23741,14046,Home Loan,601497,12.59,240,Active,2023-10-03
23742,17193,Personal Loan,145797,15.32,240,Active,2024-01-16
23743,19205,Personal Loan,376081,12.22,120,Active,2021-12-13
23744,9641,Personal Loan,653031,8.84,60,Active,2022-02-21
23745,19825,Auto Loan,512747,7.58,84,Default,2024-01-14
23746,11973,Home Loan,374340,13.67,48,Active,2022-11-25
23747,4265,Home Loan,665176,8.48,36,Active,2025-07-30
23748,9445,Business Loan,238851,17.76,36,Default,2021-03-18
23749,6684,Business Loan,369948,11.05,84,Active,2021-05-22
23750,8593,Business Loan,405130,18.0,12,Active,2025-06-06
23751,3600,Auto Loan,45278,16.48,84,Active,2025-08-10
23752,5329,Business Loan,304739,17.42,36,Active,2024-05-03
23753,13167,Personal Loan,307697,15.09,180,Active,2023-08-06
23754,11834,Home Loan,24064,6.53,48,Active,2021-01-23
23755,6061,Auto Loan,111376,16.35,84,Active,2024-07-05
23756,12151,Personal Loan,386236,12.53,180,Active,2023-08-06
23757,19491,Home Loan,171628,17.78,48,Closed,2021-07-10
23758,9893,Personal Loan,541106,5.79,12,Active,2025-01-07
23759,8752,Home Loan,308167,14.7,240,Active,2023-02-03
23760,2994,Personal Loan,135798,8.16,84,Closed,2025-07-30
23761,12414,Business Loan,158661,15.28,180,Active,2021-07-13
23762,13858,Auto Loan,156060,13.37,24,Closed,2021-06-09
23763,2046,Personal Loan,576839,10.11,240,Closed,2022-06-16
23764,8347,Personal Loan,472582,17.54,240,Active,2025-09-08
23765,1656,Personal Loan,443148,6.65,36,Active,2023-11-02
23766,18136,Education Loan,426942,11.63,84,Active,2024-07-25
23767,6549,Business Loan,768320,7.43,240,Active,2025-08-19
23768,2885,Personal Loan,548019,13.08,12,Active,2025-08-10
23769,1490,Business Loan,446866,12.094999999999999,180,Active,2024-08-26
23770,1519,Home Loan,169065,18.46,12,Active,2023-11-16
23771,5823,Home Loan,777709,12.18,180,Active,2024-01-30
23772,8365,Home Loan,143344,17.92,60,Default,2022-07-19
23773,12267,Personal Loan,140668,17.89,240,Default,2025-06-09
23774,6418,Personal Loan,720977,11.8,120,Closed,2024-04-13
23775,11737,Education Loan,698898,12.3,36,Active,2021-10-18
23776,15904,Auto Loan,362448,7.2,240,Active,2024-09-20
23777,1345,Auto Loan,189809,11.88,180,Active,2023-09-22
23778,15982,Home Loan,167433,12.495000000000001,84,Active,2021-03-24
23779,12810,Home Loan,695004,12.58,240,Closed,2022-08-25
23780,16126,Auto Loan,596737,6.71,84,Active,2022-11-04
23781,12256,Home Loan,486657,6.57,12,Closed,2022-10-21
23782,4564,Auto Loan,467410,13.43,240,Active,2022-12-21
23783,17884,Business Loan,793166,13.02,60,Active,2025-03-24
23784,17719,Business Loan,457169,17.83,180,Closed,2023-11-15
23785,2448,Home Loan,206504,8.9,240,Active,2025-06-29
23786,12414,Business Loan,89833,8.66,24,Active,2025-10-23
23787,7991,Home Loan,168253,14.39,84,Active,2022-06-05
23788,13147,Personal Loan,166132,5.69,180,Closed,2024-02-03
23789,14106,Personal Loan,491861,10.43,180,Closed,2021-05-05
23790,10074,Personal Loan,22999,13.06,24,Active,2025-10-28
23791,2010,Auto Loan,356246,16.47,240,Active,2022-07-29
23792,14438,Education Loan,216866,17.83,120,Active,2024-08-03
23793,9412,Auto Loan,448978,15.0,240,Active,2025-11-16
23794,17508,Home Loan,290435,11.09,60,Active,2025-01-10
23795,19380,Business Loan,89449,8.93,180,Closed,2023-04-06
23796,889,Auto Loan,92078,16.99,180,Active,2024-04-24
23797,12967,Home Loan,449054,18.0,36,Closed,2023-11-14
23798,19358,Auto Loan,13822,5.93,12,Active,2022-03-26
23799,19165,Home Loan,595083,6.0,24,Active,2025-09-12
23800,3822,Auto Loan,686267,9.49,36,Active,2023-01-15
23801,2731,Business Loan,453276,12.4,180,Active,2021-07-17
23802,9413,Personal Loan,657275,13.47,84,Closed,2024-06-12
23803,14945,Personal Loan,591146,12.245000000000001,180,Closed,2025-07-16
23804,14332,Business Loan,367148,9.01,12,Default,2023-01-01
23805,7267,Education Loan,67773,13.93,60,Active,2023-09-12
23806,11631,Home Loan,148734,5.6,36,Active,2024-03-03
23807,3482,Home Loan,775122,10.27,240,Closed,2021-08-18
23808,9250,Business Loan,303547,6.47,60,Active,2025-09-18
23809,18406,Home Loan,154919,8.36,48,Closed,2022-12-27
23810,13019,Auto Loan,10173,11.88,48,Closed,2023-06-17
23811,14774,Business Loan,639880,10.21,60,Closed,2022-10-04
23812,8230,Home Loan,387035,6.94,84,Active,2021-01-25
23813,14985,Business Loan,119726,6.19,120,Active,2025-05-25
23814,10298,Personal Loan,745091,6.26,12,Closed,2024-04-03
23815,14161,Home Loan,263749,12.4,24,Active,2024-11-14
23816,10873,Home Loan,146468,11.88,60,Active,2022-02-22
23817,19943,Auto Loan,508496,9.3,240,Closed,2025-04-15
23818,13590,Auto Loan,552234,13.48,12,Active,2021-02-20
23819,2958,Auto Loan,752685,8.6,12,Active,2022-11-30
23820,10956,Auto Loan,599892,15.13,12,Active,2023-04-29
23821,18129,Auto Loan,756690,17.47,36,Active,2023-07-12
23822,16922,Personal Loan,682466,10.25,60,Active,2021-10-26
23823,14426,Home Loan,453816,15.16,60,Default,2025-08-28
23824,9367,Auto Loan,120589,11.52,180,Active,2022-06-17
23825,9167,Business Loan,729890,11.12,240,Closed,2021-10-07
23826,13582,Home Loan,47295,17.65,120,Active,2024-12-11
23827,6507,Business Loan,309330,11.74,24,Active,2021-10-25
23828,771,Business Loan,43769,16.99,24,Active,2021-02-24
23829,365,Home Loan,213409,7.07,180,Active,2022-01-20
23830,3753,Personal Loan,486879,8.1,180,Active,2025-09-15
23831,10550,Personal Loan,781409,12.06,36,Active,2021-02-24
23832,12805,Education Loan,122570,17.74,24,Active,2025-10-25
23833,10626,Home Loan,534132,17.04,36,Active,2022-03-18
23834,5771,Home Loan,422774,16.99,120,Active,2021-07-15
23835,10776,Auto Loan,100835,6.88,36,Active,2021-09-30
23836,8927,Home Loan,559687,15.44,24,Active,2023-10-12
23837,11301,Business Loan,287869,5.76,48,Active,2021-09-01
23838,2054,Business Loan,27261,6.4,12,Active,2025-07-09
23839,9448,Home Loan,680092,15.58,240,Active,2023-02-12
23840,11478,Personal Loan,264481,7.12,24,Closed,2021-07-10
23841,8699,Personal Loan,20199,14.42,60,Closed,2021-12-07
23842,6859,Auto Loan,616226,14.97,60,Active,2024-03-02
23843,19813,Personal Loan,505115,11.91,60,Default,2023-09-17
23844,19144,Home Loan,521848,9.06,48,Active,2021-11-17
23845,9575,Home Loan,100640,14.59,240,Closed,2024-10-18
23846,12667,Education Loan,737457,17.61,60,Closed,2024-02-07
23847,19415,Education Loan,371730,9.08,48,Active,2021-05-12
23848,8512,Home Loan,566878,15.91,48,Default,2022-11-06
23849,17863,Home Loan,539107,6.88,24,Default,2024-07-11
23850,15590,Business Loan,772400,9.04,120,Active,2025-01-09
23851,7022,Personal Loan,595964,8.07,24,Active,2024-07-08
23852,1241,Personal Loan,623666,17.15,48,Active,2023-01-28
23853,6045,Business Loan,88839,11.5,12,Active,2022-10-26
23854,13491,Business Loan,492665,5.81,180,Active,2024-10-11
23855,3306,Personal Loan,437877,6.52,180,Closed,2022-04-18
23856,5499,Education Loan,490057,7.71,120,Active,2022-08-04
23857,1724,Personal Loan,508181,9.03,48,Closed,2023-05-18
23858,17999,Personal Loan,284618,11.18,12,Active,2022-01-09
23859,894,Home Loan,661705,6.56,60,Default,2021-11-10
23860,1600,Education Loan,499458,12.3,60,Closed,2022-04-16
23861,6335,Education Loan,584431,6.81,120,Active,2021-06-02
23862,18741,Education Loan,530903,17.68,36,Closed,2023-12-06
23863,505,Business Loan,125547,7.33,60,Active,2021-08-17
23864,10411,Home Loan,223803,7.37,60,Active,2024-12-16
23865,13711,Business Loan,526904,7.51,36,Active,2021-03-01
23866,15523,Business Loan,448957,8.93,36,Active,2023-10-06
23867,4298,Home Loan,646483,11.35,240,Active,2022-08-31
23868,10574,Home Loan,229669,8.8,60,Active,2021-10-03
23869,13021,Home Loan,778809,6.82,60,Active,2022-11-22
23870,8851,Home Loan,369740,11.56,48,Closed,2021-07-11
23871,11072,Education Loan,553057,8.78,240,Active,2021-04-19
23872,11487,Personal Loan,217642,16.42,120,Active,2023-10-11
23873,220,Auto Loan,569884,16.96,84,Active,2025-09-11
23874,7500,Personal Loan,739887,7.36,36,Default,2021-04-14
23875,874,Personal Loan,219101,5.74,180,Closed,2024-11-09
23876,6892,Home Loan,314785,13.86,240,Active,2021-07-29
23877,1664,Business Loan,651827,8.54,36,Active,2023-06-06
23878,1589,Auto Loan,642556,13.96,48,Active,2024-03-27
23879,10942,Personal Loan,366533,15.39,240,Closed,2023-05-17
23880,2654,Home Loan,682638,13.11,48,Active,2021-04-28
23881,10888,Home Loan,311344,15.65,12,Active,2021-09-12
23882,14495,Auto Loan,539381,11.15,24,Active,2024-08-05
23883,16898,Personal Loan,460169,11.52,240,Active,2022-06-13
23884,15625,Personal Loan,256446,7.81,240,Closed,2022-09-12
23885,14466,Business Loan,687757,15.47,240,Active,2024-03-01
23886,2202,Personal Loan,621645,9.71,240,Active,2021-05-13
23887,17622,Personal Loan,38396,17.67,60,Closed,2021-10-05
23888,17549,Personal Loan,162758,16.15,60,Active,2021-03-02
23889,10933,Home Loan,654785,12.22,48,Active,2025-09-25
23890,6354,Business Loan,636965,5.82,84,Active,2024-03-31
23891,636,Education Loan,196856,15.41,60,Active,2021-12-14
23892,13512,Auto Loan,605156,8.38,48,Default,2021-11-21
23893,8493,Home Loan,348995,11.23,180,Default,2022-11-08
23894,6646,Education Loan,685125,18.15,36,Default,2022-01-03
23895,1066,Home Loan,507149,14.69,180,Closed,2023-04-05
23896,7469,Home Loan,696294,17.64,36,Active,2022-10-18
23897,5876,Home Loan,574799,17.09,24,Closed,2021-07-15
23898,10241,Home Loan,758136,15.62,24,Active,2022-11-03
23899,15289,Auto Loan,759903,8.41,180,Active,2025-12-07
23900,18951,Home Loan,499863,15.94,60,Closed,2023-05-16
23901,1730,Auto Loan,70905,6.72,36,Active,2025-12-14
23902,1287,Education Loan,603865,6.42,180,Closed,2024-07-04
23903,8709,Personal Loan,150456,11.44,240,Default,2023-11-13
23904,1019,Auto Loan,460804,18.32,24,Active,2023-03-20
23905,12800,Personal Loan,150927,11.37,240,Active,2022-02-06
23906,8768,Auto Loan,712683,9.23,180,Closed,2022-05-26
23907,9267,Business Loan,234874,7.73,84,Active,2025-02-25
23908,11252,Personal Loan,378086,7.98,60,Active,2021-08-31
23909,7855,Auto Loan,295070,18.04,12,Active,2024-04-01
23910,4392,Business Loan,93486,12.69,36,Closed,2025-01-09
23911,15432,Home Loan,117473,9.23,84,Closed,2023-12-27
23912,16118,Home Loan,423874,10.52,180,Active,2021-01-31
23913,17747,Home Loan,194900,16.04,240,Active,2024-06-27
23914,16860,Auto Loan,607410,9.02,84,Default,2023-08-05
23915,505,Home Loan,739831,15.53,60,Closed,2022-08-28
23916,11425,Personal Loan,543081,9.86,84,Default,2021-02-01
23917,263,Personal Loan,572958,12.49,60,Closed,2023-02-08
23918,15774,Home Loan,284009,16.51,36,Active,2022-02-26
23919,786,Home Loan,43345,10.27,24,Active,2022-03-14
23920,16140,Home Loan,583217,9.25,48,Active,2021-08-22
23921,13809,Personal Loan,328822,10.12,36,Closed,2024-11-16
23922,18126,Business Loan,151654,16.77,60,Active,2024-06-01
23923,18689,Business Loan,181681,15.94,84,Active,2025-05-05
23924,12623,Home Loan,716293,5.64,240,Active,2023-04-29
23925,7460,Auto Loan,183578,7.25,24,Active,2022-11-19
23926,2382,Business Loan,403166,18.28,120,Closed,2025-02-12
23927,13195,Personal Loan,48227,10.41,36,Active,2022-05-09
23928,949,Auto Loan,234292,7.87,120,Active,2023-10-21
23929,13072,Personal Loan,120977,10.16,36,Active,2025-07-15
23930,823,Personal Loan,769645,17.75,240,Active,2024-07-27
23931,16386,Personal Loan,536196,15.69,60,Active,2025-06-09
23932,8452,Personal Loan,15401,5.97,60,Active,2022-01-30
23933,2341,Home Loan,771080,9.78,12,Active,2021-10-07
23934,19576,Home Loan,459442,13.24,120,Active,2024-01-07
23935,19657,Business Loan,325254,6.92,180,Active,2025-09-29
23936,18110,Business Loan,194663,6.91,180,Default,2024-04-16
23937,5998,Business Loan,777140,14.23,24,Closed,2022-07-13
23938,10918,Home Loan,212410,11.72,24,Active,2022-10-26
23939,5684,Business Loan,757264,15.44,12,Active,2021-09-13
23940,18279,Home Loan,478866,11.29,84,Active,2024-02-24
23941,8222,Business Loan,138196,7.79,12,Active,2022-04-16
23942,3967,Home Loan,598242,7.97,84,Active,2023-02-25
23943,7258,Auto Loan,226236,13.38,12,Active,2024-12-17
23944,17579,Education Loan,738860,10.86,12,Default,2023-03-17
23945,2590,Home Loan,206738,6.05,60,Closed,2023-04-02
23946,9937,Home Loan,359022,17.03,84,Closed,2022-04-30
23947,3820,Auto Loan,71972,13.12,84,Closed,2022-01-26
23948,1561,Auto Loan,128310,15.25,180,Closed,2021-10-20
23949,12896,Business Loan,345821,11.27,180,Closed,2024-06-25
23950,11512,Auto Loan,606950,11.54,36,Active,2023-09-14
23951,14580,Home Loan,151825,5.98,12,Active,2023-03-31
23952,17484,Education Loan,498995,10.55,120,Active,2024-01-07
23953,3439,Business Loan,227833,7.47,84,Active,2025-06-26
23954,16575,Auto Loan,153993,9.53,24,Default,2025-11-27
23955,13864,Personal Loan,327164,17.0,84,Active,2024-04-06
23956,5428,Education Loan,702787,7.96,84,Active,2021-04-19
23957,10083,Personal Loan,123582,17.89,120,Closed,2023-10-12
23958,13229,Home Loan,100077,16.16,240,Active,2023-11-21
23959,14022,Home Loan,688839,11.94,240,Active,2025-05-07
23960,17470,Personal Loan,362123,18.09,240,Active,2023-06-12
23961,5066,Auto Loan,378415,14.43,240,Active,2025-03-04
23962,13108,Auto Loan,350413,8.12,24,Active,2021-04-12
23963,19623,Personal Loan,572605,6.38,180,Active,2025-03-11
23964,1900,Personal Loan,231766,15.38,240,Active,2021-01-05
23965,19334,Auto Loan,98467,12.094999999999999,48,Active,2025-03-21
23966,15573,Business Loan,759730,11.67,12,Closed,2025-01-24
23967,17354,Home Loan,472730,9.01,60,Active,2024-08-17
23968,9210,Personal Loan,668769,6.15,12,Closed,2022-04-26
23969,18022,Education Loan,661527,13.35,48,Active,2024-02-05
23970,19660,Home Loan,639712,9.96,48,Active,2021-08-04
23971,4080,Home Loan,217384,11.27,180,Active,2025-03-18
23972,14876,Business Loan,97915,9.7,84,Closed,2024-11-10
23973,8646,Business Loan,681379,11.37,240,Active,2025-01-12
23974,1530,Auto Loan,536927,9.66,48,Active,2024-09-16
23975,8930,Auto Loan,442022,16.44,84,Active,2022-11-26
23976,18314,Personal Loan,340292,14.73,24,Active,2022-11-18
23977,15928,Education Loan,492243,14.37,36,Active,2023-12-27
23978,154,Business Loan,592253,13.09,240,Active,2023-04-20
23979,1968,Personal Loan,32291,15.84,12,Closed,2023-11-25
23980,47,Home Loan,57121,8.07,84,Active,2025-06-18
23981,5860,Business Loan,742903,15.7,60,Closed,2021-10-16
23982,8296,Personal Loan,470980,5.82,180,Active,2021-12-12
23983,234,Home Loan,258705,12.49,12,Active,2022-08-05
23984,16550,Business Loan,88424,15.88,12,Closed,2023-04-20
23985,5493,Home Loan,269089,14.02,120,Closed,2023-01-11
23986,10173,Personal Loan,763598,12.95,120,Closed,2022-10-28
23987,9401,Education Loan,577119,5.96,36,Closed,2025-09-19
23988,15138,Business Loan,5583,7.96,12,Closed,2024-11-29
23989,3957,Home Loan,417140,8.42,84,Active,2022-04-18
23990,2519,Auto Loan,520331,15.28,60,Active,2024-01-29
23991,15959,Education Loan,224720,11.85,12,Active,2024-09-25
23992,8301,Auto Loan,487453,7.41,240,Active,2022-10-23
23993,9352,Home Loan,670977,6.15,24,Default,2024-03-31
23994,12617,Auto Loan,520884,14.78,36,Active,2025-02-05
23995,7066,Business Loan,15935,9.74,120,Active,2025-04-12
23996,11849,Business Loan,664850,9.57,120,Closed,2021-01-16
23997,2535,Auto Loan,20822,14.11,48,Closed,2024-07-12
23998,13524,Home Loan,533017,15.87,24,Active,2022-10-14
23999,16261,Home Loan,798355,9.26,84,Active,2024-04-22
24000,5582,Personal Loan,147870,18.32,12,Default,2024-12-28
24001,7294,Home Loan,704835,15.73,48,Closed,2022-05-07
24002,4498,Home Loan,457472,6.44,84,Active,2024-11-14
24003,13946,Home Loan,325721,14.43,12,Closed,2025-02-19
24004,5984,Home Loan,547289,17.19,240,Default,2024-09-04
24005,18927,Personal Loan,191663,6.16,240,Active,2023-01-15
24006,8189,Home Loan,88916,12.49,84,Active,2022-11-07
24007,3607,Business Loan,755907,12.28,60,Closed,2024-09-01
24008,5478,Personal Loan,503909,15.09,84,Closed,2025-04-02
24009,10767,Auto Loan,747197,11.11,24,Closed,2023-12-23
24010,3532,Business Loan,778846,8.73,48,Active,2023-06-30
24011,14434,Education Loan,61754,9.78,60,Default,2023-07-03
24012,663,Education Loan,242201,5.93,84,Default,2022-04-30
24013,3003,Business Loan,776292,17.29,120,Active,2021-06-22
24014,15736,Education Loan,211205,18.26,36,Closed,2023-04-24
24015,14048,Business Loan,406904,11.37,24,Active,2024-01-25
24016,9838,Business Loan,564410,16.72,180,Default,2023-07-05
24017,18537,Personal Loan,698193,17.13,84,Default,2024-11-22
24018,5434,Home Loan,503889,12.89,120,Active,2023-05-21
