payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,loan_amount,loan_bucket
39170,10306,2023-03-07,16429.0,Credit Card,Success,262429,Low
39171,659,2024-03-29,4524.0,Net Banking,Success,535322,High
39172,19881,2022-03-28,13849.0,Credit Card,Success,604261,High
39173,6455,2024-06-29,24852.0,Net Banking,Pending,295455,Low
39174,18909,2025-05-25,7347.0,Auto Debit,Success,455015,Medium
39175,23668,2022-11-13,3355.0,UPI,Success,552793,High
39176,27182,2022-03-08,14241.0,Credit Card,Success,707096,Very High
39177,21262,2026-03-13,17812.0,UPI,Success,765735,Very High
39178,3493,2024-02-21,9119.0,Auto Debit,Success,245316,Low
39179,21691,2024-06-21,11894.0,Debit Card,Pending,149146,Very Low
39180,14478,2025-03-31,5904.0,Net Banking,Success,478521,High
39181,27301,2022-12-25,21124.0,UPI,Success,402799,Medium
39182,17745,2024-08-01,17169.0,Auto Debit,Success,747838,Very High
39183,8852,2025-04-13,6275.0,Credit Card,Success,551796,High
39184,14662,2024-01-21,12581.0,UPI,Success,255990,Low
39185,24361,2023-01-27,9358.0,Net Banking,Pending,451401,Medium
39186,832,2026-03-29,20806.0,Auto Debit,Success,314326,Low
39187,19290,2022-02-02,22309.0,Debit Card,Success,411201,Medium
39188,13054,2023-07-14,20658.0,UPI,Success,325650,Medium
39189,8033,2023-04-28,18831.0,Credit Card,Success,575153,High
39190,4029,2023-04-10,11197.0,Net Banking,Success,383735,Medium
39191,9127,2026-03-14,14195.0,Auto Debit,Success,254163,Low
39192,39,2022-04-24,17404.0,Auto Debit,Success,90841,Very Low
39193,9845,2025-06-04,3381.0,Credit Card,Success,67495,Very Low
39194,20763,2025-10-05,24583.0,Credit Card,Success,96557,Very Low
39195,23890,2025-12-10,8803.0,Net Banking,Success,636965,High
39196,11138,2025-07-26,5396.0,UPI,Success,535705,High
39197,26359,2025-06-26,11784.0,Net Banking,Success,309533,Low
39198,15872,2022-03-21,22227.0,Auto Debit,Success,571672,High
39199,22894,2023-11-29,2927.0,Net Banking,Success,743022,Very High
39200,23188,2025-12-31,20122.0,Credit Card,Success,782854,Very High
39201,16467,2025-11-20,2795.0,UPI,Success,109080,Very Low
39202,21414,2023-04-01,12480.0,UPI,Success,524752,High
39203,9051,2023-09-09,24225.0,Net Banking,Success,608484,High
39204,27479,2023-05-01,10200.0,Net Banking,Success,214886,Low
39205,8784,2025-09-11,6759.0,Net Banking,Success,48758,Very Low
39206,8821,2022-02-07,23501.0,Debit Card,Success,275202,Low
39207,13409,2023-06-22,1388.0,Debit Card,Success,798823,Very High
39208,6213,2022-03-07,5344.0,Credit Card,Success,430151,Medium
39209,13297,2023-07-22,6982.0,Auto Debit,Success,461445,Medium
39210,15526,2024-04-23,10013.0,UPI,Success,781145,Very High
39211,2899,2025-03-28,16259.0,Debit Card,Success,612459,High
39212,16509,2025-09-19,2065.0,Debit Card,Success,49520,Very Low
39213,3308,2022-04-22,14001.0,Auto Debit,Success,320042,Medium
39214,27791,2023-07-11,12815.0,Net Banking,Success,771504,Very High
39215,29848,2026-02-08,3026.0,Auto Debit,Success,49076,Very Low
39216,17947,2023-04-05,22571.0,Auto Debit,Success,506220,High
39217,29924,2022-03-13,4959.0,Auto Debit,Success,56609,Very Low
39218,369,2023-04-09,16727.0,Net Banking,Success,587911,High
39219,21123,2024-10-01,13298.0,Debit Card,Success,765288,Very High
39220,7490,2023-11-05,10715.0,Debit Card,Success,269464,Low
39221,8969,2024-01-27,23829.0,Net Banking,Success,160704,Low
39222,14462,2023-11-11,24698.0,Auto Debit,Success,684607,Very High
39223,13326,2023-12-27,11751.0,UPI,Success,398102,Medium
39224,26131,2022-10-16,11581.0,Net Banking,Success,621087,High
39225,21821,2024-11-16,6344.0,Net Banking,Success,243554,Low
39226,22693,2025-08-02,9685.0,Auto Debit,Success,485203,High
39227,10515,2025-07-22,14640.0,Credit Card,Success,778107,Very High
39228,6903,2026-04-03,15533.0,Net Banking,Success,57925,Very Low
39229,7245,2024-10-21,3031.0,Net Banking,Success,592089,High
39230,16505,2023-04-27,7424.0,Auto Debit,Success,614022,High
39231,23744,2024-07-09,20884.0,Debit Card,Success,653031,Very High
39232,23600,2023-01-02,16110.0,Debit Card,Success,528346,High
39233,5911,2022-04-17,12660.0,Credit Card,Failed,225856,Low
39234,5586,2023-07-18,14490.0,Net Banking,Success,576498,High
39235,20993,2025-07-17,10322.0,Net Banking,Success,550488,High
39236,13378,2025-04-03,2216.0,Auto Debit,Success,191858,Low
39237,8045,2025-03-16,3280.0,Auto Debit,Success,191479,Low
39238,24241,2025-09-21,22655.0,Auto Debit,Success,788247,Very High
39239,16862,2025-12-06,5034.0,UPI,Success,225879,Low
39240,20167,2025-03-02,14808.0,Auto Debit,Success,128394,Very Low
39241,269,2024-03-25,20587.0,Debit Card,Success,580731,High
39242,29078,2023-09-05,10917.0,UPI,Success,368547,Medium
39243,1319,2022-04-06,12089.0,Auto Debit,Failed,149447,Very Low
39244,8579,2024-03-16,2769.0,Net Banking,Success,482569,High
39245,10205,2025-07-30,15389.0,Auto Debit,Success,355128,Medium
39246,11189,2022-07-28,2884.0,Debit Card,Success,764873,Very High
39247,17921,2026-03-03,19122.0,Auto Debit,Success,49992,Very Low
39248,14000,2026-01-02,3494.0,Auto Debit,Success,711385,Very High
39249,1453,2024-04-05,19923.0,Net Banking,Failed,574298,High
39250,18045,2025-11-10,22208.0,Net Banking,Success,388761,Medium
39251,24349,2025-07-13,222.0,Credit Card,Success,478620,High
39252,5140,2025-02-26,24366.0,UPI,Success,611972,High
39253,29999,2024-09-09,18423.0,Debit Card,Success,642297,Very High
39254,29277,2024-01-02,4314.0,Net Banking,Success,503606,High
39255,8960,2023-12-11,23461.0,UPI,Pending,494708,High
39256,1436,2023-04-17,2671.0,Credit Card,Success,60933,Very Low
39257,6194,2023-08-12,12386.0,UPI,Success,381518,Medium
39258,14426,2024-01-27,8058.0,Net Banking,Success,445561,Medium
39259,18972,2023-10-20,4149.0,UPI,Success,358114,Medium
39260,14376,2025-05-11,21123.0,Auto Debit,Success,124403,Very Low
39261,14456,2026-02-09,17263.0,Credit Card,Success,716927,Very High
39262,8154,2022-09-21,12964.0,UPI,Success,523994,High
39263,11664,2022-02-17,13161.0,Debit Card,Success,468284,Medium
39264,22439,2024-02-29,6092.0,Net Banking,Success,35340,Very Low
39265,24434,2025-08-03,5035.0,Net Banking,Success,102313,Very Low
39266,2032,2024-10-13,17846.0,Debit Card,Success,322424,Medium
39267,3697,2024-08-11,12604.0,UPI,Success,10554,Very Low
39268,1293,2026-04-07,3461.0,UPI,Success,276162,Low
39269,7594,2024-02-15,14208.0,Net Banking,Success,402627,Medium
39270,1736,2022-09-18,2531.0,UPI,Success,531444,High
39271,16325,2022-10-02,16440.0,UPI,Success,591576,High
39272,17726,2023-07-31,402.0,Net Banking,Success,758063,Very High
39273,11471,2023-04-22,14471.0,Credit Card,Pending,66220,Very Low
39274,24465,2023-06-29,204.0,UPI,Success,304915,Low
39275,3249,2025-12-16,10000.0,Credit Card,Success,297305,Low
39276,3539,2026-02-15,18258.0,Debit Card,Success,296251,Low
39277,11762,2025-08-08,23378.0,Net Banking,Success,348562,Medium
39278,16885,2022-04-25,12823.0,Credit Card,Success,209526,Low
39279,11014,2024-06-05,11656.0,Credit Card,Success,242280,Low
39280,2733,2024-09-21,908.0,Auto Debit,Success,25842,Very Low
39281,24426,2025-11-11,7916.0,Debit Card,Success,783456,Very High
39282,8780,2024-07-15,24733.0,Credit Card,Success,456215,Medium
39283,2739,2023-03-30,9735.0,Credit Card,Success,439853,Medium
39284,4058,2023-07-20,502.0,Credit Card,Success,577981,High
39285,23048,2022-07-13,10107.0,UPI,Success,781714,Very High
39286,28225,2022-05-09,24124.0,Auto Debit,Success,664949,Very High
39287,23941,2025-01-08,4636.0,Credit Card,Success,138196,Very Low
39288,16515,2025-06-02,3263.0,Debit Card,Success,440374,Medium
39289,9019,2023-03-19,5161.0,Net Banking,Success,291954,Low
39290,4251,2025-06-10,2531.0,Credit Card,Success,44798,Very Low
39291,17348,2023-09-22,14911.0,UPI,Success,68322,Very Low
39292,24123,2025-08-19,904.0,Auto Debit,Success,790672,Very High
39293,4898,2024-04-09,8537.0,UPI,Success,101680,Very Low
39294,5517,2025-10-16,19385.0,Debit Card,Success,274721,Low
39295,80,2024-09-28,11715.0,Auto Debit,Success,335102,Medium
39296,24729,2022-10-25,8800.0,Net Banking,Success,407954,Medium
39297,14617,2024-07-25,15350.0,Credit Card,Success,144109,Very Low
39298,614,2026-02-17,18408.0,UPI,Success,407939,Medium
39299,3513,2022-08-08,8660.0,Credit Card,Success,311357,Low
39300,10544,2024-12-18,11974.0,Net Banking,Success,580859,High
39301,23950,2024-07-14,5475.0,Net Banking,Success,606950,High
39302,13112,2022-09-11,4610.0,Net Banking,Success,352072,Medium
39303,15051,2023-10-14,13495.0,Net Banking,Success,44897,Very Low
39304,1709,2026-03-29,10739.0,UPI,Success,565426,High
39305,10405,2026-04-16,9212.0,UPI,Success,646462,Very High
39306,11722,2024-07-18,24920.0,Auto Debit,Success,71377,Very Low
39307,25498,2024-02-02,21917.0,Auto Debit,Success,220317,Low
39308,7217,2024-06-08,15566.0,Net Banking,Success,610784,High
39309,1629,2022-09-21,5537.0,Net Banking,Success,339516,Medium
39310,28836,2026-02-06,12321.0,Credit Card,Success,404374,Medium
39311,17521,2022-12-30,10308.0,Credit Card,Success,79398,Very Low
39312,11677,2022-08-23,13059.0,UPI,Success,426047,Medium
39313,14671,2025-03-30,13795.0,UPI,Success,402653,Medium
39314,3090,2024-04-15,5652.0,Net Banking,Success,362642,Medium
39315,18373,2025-05-26,13358.0,Net Banking,Success,231427,Low
39316,14656,2025-12-11,23750.0,Auto Debit,Success,344325,Medium
39317,8381,2025-01-22,19890.0,UPI,Success,174913,Low
39318,7158,2025-08-01,23870.0,Auto Debit,Success,376822,Medium
39319,7554,2025-07-09,15853.0,Auto Debit,Success,764202,Very High
39320,393,2024-05-21,16577.0,Net Banking,Success,217983,Low
39321,7560,2026-01-17,21803.0,Net Banking,Success,368969,Medium
39322,16195,2025-03-14,16778.0,Credit Card,Success,447550,Medium
39323,9940,2024-02-02,6044.0,Auto Debit,Success,82257,Very Low
39324,29747,2026-01-22,17067.0,Net Banking,Success,453588,Medium
39325,18605,2023-08-14,14657.0,Credit Card,Success,38344,Very Low
39326,11048,2025-11-12,3858.0,Auto Debit,Success,239110,Low
39327,721,2025-11-10,18386.0,Net Banking,Success,364165,Medium
39328,2070,2023-05-13,7926.0,Net Banking,Success,103091,Very Low
39329,9167,2023-02-21,3670.0,Credit Card,Success,635260,High
39330,15907,2023-12-31,5237.0,Net Banking,Success,481020,High
39331,18606,2022-02-07,22367.0,Net Banking,Success,520190,High
39332,13283,2024-05-15,7485.0,Auto Debit,Success,99357,Very Low
39333,20156,2023-12-31,19081.0,Net Banking,Success,197044,Low
39334,25377,2026-04-27,12477.0,Net Banking,Success,315860,Low
39335,26625,2024-06-07,12480.0,UPI,Success,500838,High
39336,24686,2026-04-10,5455.0,Auto Debit,Success,212019,Low
39337,18381,2023-03-15,18905.0,Auto Debit,Success,799033,Very High
39338,4869,2026-01-04,18234.0,Auto Debit,Success,690334,Very High
39339,251,2022-02-28,23664.0,Debit Card,Success,146074,Very Low
39340,24445,2022-03-22,16953.0,UPI,Success,340833,Medium
39341,27277,2026-04-02,12480.0,UPI,Success,567294,High
39342,18680,2023-09-24,7393.0,Auto Debit,Success,422692,Medium
39343,17717,2025-01-14,703.0,Debit Card,Success,442490,Medium
39344,9793,2023-01-30,17349.0,Debit Card,Success,603893,High
39345,7371,2023-12-07,2856.0,Net Banking,Success,140452,Very Low
39346,6806,2022-08-09,19822.0,Net Banking,Success,317884,Medium
39347,23067,2024-09-26,17998.0,UPI,Success,432516,Medium
39348,29474,2023-08-16,9786.0,UPI,Success,283965,Low
39349,4914,2024-08-31,15789.0,Net Banking,Success,280528,Low
39350,3355,2024-12-20,14095.0,Auto Debit,Success,382539,Medium
39351,15158,2026-04-06,19203.0,Net Banking,Success,318043,Medium
39352,26700,2023-08-08,290.0,Auto Debit,Success,456702,Medium
39353,26878,2023-07-13,10155.0,UPI,Success,132593,Very Low
39354,23550,2022-08-13,24064.0,UPI,Success,101707,Very Low
39355,3466,2024-01-10,4384.0,Debit Card,Success,60566,Very Low
39356,13789,2022-11-19,4715.0,Auto Debit,Success,219710,Low
39357,4777,2022-04-16,16030.0,Auto Debit,Success,244967,Low
39358,6940,2024-06-03,19124.0,UPI,Success,606424,High
39359,4853,2023-01-29,23845.0,Net Banking,Success,103285,Very Low
39360,8449,2024-10-03,2758.0,Net Banking,Failed,12753,Very Low
39361,18741,2023-11-30,22778.0,UPI,Success,60503,Very Low
39362,19644,2026-02-20,12746.0,UPI,Success,368953,Medium
39363,27001,2024-12-27,6014.0,Credit Card,Failed,623391,High
39364,10517,2025-05-14,634.0,UPI,Success,434094,Medium
39365,24134,2026-03-12,12707.0,Net Banking,Success,306203,Low
39366,20516,2022-05-10,18642.0,Credit Card,Success,166967,Low
39367,3142,2025-04-14,24743.0,Debit Card,Success,240137,Low
39368,5565,2023-05-01,14867.0,Net Banking,Success,290956,Low
39369,10164,2024-06-24,14856.0,Debit Card,Success,50808,Very Low
39370,22744,2022-12-29,609.0,Net Banking,Success,337782,Medium
39371,21154,2025-06-15,24079.0,Net Banking,Success,543717,High
39372,4696,2023-08-02,10314.0,Debit Card,Success,93807,Very Low
39373,5886,2022-12-19,21906.0,Credit Card,Success,128238,Very Low
39374,6208,2023-05-20,1054.0,Auto Debit,Success,641637,Very High
39375,20586,2024-03-09,18870.0,Auto Debit,Success,553554,High
39376,15559,2026-03-07,15922.0,Credit Card,Success,56729,Very Low
39377,5899,2024-12-31,11438.0,Net Banking,Success,293199,Low
39378,28593,2024-03-03,13304.0,Net Banking,Failed,652446,Very High
39379,1869,2025-02-16,20141.0,UPI,Success,522318,High
39380,8497,2024-11-28,19547.0,Net Banking,Success,320674,Medium
39381,8484,2025-08-23,9437.0,Auto Debit,Success,218780,Low
39382,6240,2025-07-15,24207.0,Credit Card,Success,431861,Medium
39383,3227,2023-03-06,8543.0,Net Banking,Success,365244,Medium
39384,9638,2022-03-07,10499.0,UPI,Success,39173,Very Low
39385,10274,2023-05-15,15416.0,Net Banking,Success,790271,Very High
39386,25745,2026-04-13,3892.0,Credit Card,Success,443525,Medium
39387,888,2025-03-02,9704.0,Debit Card,Success,546599,High
39388,2235,2023-01-26,630.0,Debit Card,Success,766233,Very High
39389,20510,2022-08-10,13472.0,Net Banking,Success,455209,Medium
39390,28761,2025-06-24,24924.0,UPI,Success,158487,Very Low
39391,27184,2024-08-17,15582.0,Net Banking,Success,367079,Medium
39392,6551,2022-05-21,24511.0,Debit Card,Success,112716,Very Low
39393,2681,2025-08-14,849.0,Debit Card,Success,643747,Very High
39394,1880,2026-02-16,19899.0,Debit Card,Failed,82537,Very Low
39395,24466,2022-06-02,16776.0,Credit Card,Success,791323,Very High
39396,15293,2023-11-04,7169.0,Credit Card,Success,152990,Very Low
39397,27178,2023-01-29,520.0,UPI,Success,603980,High
39398,13818,2022-09-14,21075.0,Debit Card,Success,357950,Medium
39399,16665,2023-01-24,8513.0,Credit Card,Pending,7696,Very Low
39400,22166,2024-03-10,12480.0,UPI,Success,548909,High
39401,3012,2023-06-23,8453.0,Debit Card,Success,498049,High
39402,22612,2025-08-21,21767.0,Net Banking,Success,54260,Very Low
39403,10583,2024-10-15,9464.0,Net Banking,Success,55834,Very Low
39404,18870,2026-04-08,2944.0,Debit Card,Success,124680,Very Low
39405,21914,2023-06-18,17583.0,Credit Card,Success,662739,Very High
39406,11130,2023-02-02,17089.0,Debit Card,Success,754720,Very High
39407,16972,2022-07-27,23092.0,Debit Card,Success,71891,Very Low
39408,14285,2022-07-13,1506.0,Credit Card,Success,627381,High
39409,15055,2026-01-11,18624.0,UPI,Success,124868,Very Low
39410,9157,2023-01-21,12746.0,UPI,Success,462722,Medium
39411,20075,2022-06-07,224.0,Debit Card,Success,760233,Very High
39412,12393,2025-02-26,4952.0,Net Banking,Success,253452,Low
39413,20162,2022-05-26,155.0,Debit Card,Failed,711219,Very High
39414,17844,2022-09-09,17077.0,UPI,Success,597573,High
39415,7592,2022-03-30,14775.0,Auto Debit,Success,407301,Medium
39416,16911,2023-09-12,5107.0,Net Banking,Success,380183,Medium
39417,27366,2023-05-18,9223.0,Net Banking,Success,205722,Low
39418,12315,2023-12-02,555.0,Debit Card,Success,736062,Very High
39419,13475,2022-02-28,24249.0,Credit Card,Pending,791115,Very High
39420,15690,2025-04-09,10764.0,Auto Debit,Success,124853,Very Low
39421,18742,2023-02-07,17327.0,Credit Card,Pending,772553,Very High
39422,23737,2023-01-17,21375.0,Credit Card,Success,134069,Very Low
39423,4642,2024-10-31,10734.0,Net Banking,Success,626836,High
39424,12460,2024-01-17,1969.0,Debit Card,Success,83446,Very Low
39425,11976,2024-08-31,15587.0,Debit Card,Success,408219,Medium
39426,3506,2025-06-02,5033.0,UPI,Success,397710,Medium
39427,16409,2022-02-01,17310.0,UPI,Success,484866,High
39428,28921,2022-06-23,8464.0,Net Banking,Success,685859,Very High
39429,14789,2023-08-14,17497.0,Debit Card,Success,16860,Very Low
39430,7696,2025-06-25,4115.0,UPI,Success,661939,Very High
39431,17509,2024-07-09,16774.0,Net Banking,Success,456760,Medium
39432,13219,2026-01-02,22926.0,Net Banking,Success,245445,Low
39433,6548,2024-11-09,5587.0,UPI,Success,665786,Very High
39434,21982,2026-04-17,16065.0,UPI,Success,226556,Low
39435,6340,2024-07-04,9214.0,Net Banking,Success,184465,Low
39436,15177,2024-03-25,20474.0,Credit Card,Failed,154833,Very Low
39437,15844,2025-07-31,19099.0,Credit Card,Success,74270,Very Low
39438,28357,2023-09-29,10200.0,Debit Card,Success,793690,Very High
39439,4285,2025-01-16,23951.0,Debit Card,Success,770372,Very High
39440,21793,2022-09-28,18426.0,Net Banking,Success,123149,Very Low
39441,25985,2022-04-25,7964.0,Credit Card,Success,305465,Low
39442,13970,2024-04-12,12640.0,UPI,Success,88851,Very Low
39443,20278,2025-12-21,18327.0,Credit Card,Success,224532,Low
39444,24347,2022-09-17,5645.0,Auto Debit,Success,17111,Very Low
39445,13738,2024-10-27,22295.0,UPI,Success,512585,High
39446,20688,2023-12-18,5408.0,Net Banking,Success,744482,Very High
39447,17795,2022-05-28,9797.0,Debit Card,Success,737793,Very High
39448,24989,2023-05-26,12746.0,UPI,Success,454103,Medium
39449,22657,2026-01-21,20071.0,UPI,Success,774605,Very High
39450,21265,2025-10-07,5854.0,Net Banking,Success,161798,Low
39451,4479,2025-06-26,647.0,UPI,Success,265036,Low
39452,28131,2026-01-28,12506.0,Auto Debit,Pending,579444,High
39453,28150,2026-01-10,20793.0,Credit Card,Success,12711,Very Low
39454,22641,2024-02-10,11128.0,Net Banking,Success,352552,Medium
39455,25247,2025-02-02,7261.0,Debit Card,Success,121991,Very Low
39456,22732,2025-02-04,4458.0,UPI,Success,467318,Medium
39457,12236,2023-10-17,3761.0,UPI,Success,102964,Very Low
39458,5304,2025-07-29,11252.0,Credit Card,Success,694624,Very High
39459,10735,2024-04-18,20049.0,Auto Debit,Success,178985,Low
39460,10836,2026-02-13,4744.0,Credit Card,Success,691592,Very High
39461,10783,2024-09-26,7056.0,Credit Card,Success,125842,Very Low
39462,23268,2023-04-30,11193.0,Debit Card,Success,675330,Very High
39463,22284,2024-01-20,4162.0,Auto Debit,Success,10833,Very Low
39464,4311,2024-12-17,5423.0,Debit Card,Success,624951,High
39465,22433,2022-06-14,15453.0,Debit Card,Success,114125,Very Low
39466,22938,2024-06-17,23697.0,Credit Card,Success,561944,High
39467,28594,2022-03-06,23408.0,Credit Card,Success,383771,Medium
